CRN CTYPE CODE RSEAT STIME ETIME DAY SEM SUBJ 
43809 Lec LGLS2110U 9 1110 1400 7 201509 LGLS 
42591 Lec LGLS2200U 18 1110 1400 9 201509 LGLS 
42591 Lec LGLS2200U 18 1110 1400 4 201509 LGLS 
42592 Lec LGLS2940U 13 1410 1700 8 201509 LGLS 
42592 Lec LGLS2940U 13 1410 1700 3 201509 LGLS 
42593 Lec LGLS3130U 25 1410 1700 9 201509 LGLS 
42593 Lec LGLS3130U 25 1410 1700 4 201509 LGLS 
42128 Lec LGLS3200U 5 1410 1700 2 201509 LGLS 
42128 Lec LGLS3200U 5 1410 1700 7 201509 LGLS 
42594 Lec LGLS3240U 0 1110 1400 3 201509 LGLS 
42594 Lec LGLS3240U 0 1110 1400 8 201509 LGLS 
42130 Lec LGLS3410U 18 1110 1400 1 201509 LGLS 
42130 Lec LGLS3410U 18 1110 1400 6 201509 LGLS 
43636 Lec LGLS3430U 22 1540 1700 6 201509 LGLS 
43636 Lec LGLS3430U 22 1410 1530 8 201509 LGLS 
43636 Lec LGLS3430U 22 1540 1700 1 201509 LGLS 
43636 Lec LGLS3430U 22 1410 1530 3 201509 LGLS 
42596 Lec LGLS3510U 31 0940 1100 1 201509 LGLS 
42596 Lec LGLS3510U 31 0940 1100 4 201509 LGLS 
42596 Lec LGLS3510U 31 0940 1100 6 201509 LGLS 
42596 Lec LGLS3510U 31 0940 1100 9 201509 LGLS 
43536 Lec LGLS3530U 6 0810 1100 3 201509 LGLS 
43536 Lec LGLS3530U 6 0810 1100 8 201509 LGLS 
43637 Lec LGLS4050U 7 1540 1700 6 201509 LGLS 
43637 Lec LGLS4050U 7 1410 1530 8 201509 LGLS 
43637 Lec LGLS4050U 7 1540 1700 1 201509 LGLS 
43637 Lec LGLS4050U 7 1410 1530 3 201509 LGLS 
43638 Lec LGLS4099U 5 1410 1700 9 201509 LGLS 
43638 Lec LGLS4099U 5 1410 1700 4 201509 LGLS 
43639 Lec LGLS4099U 5 1410 1700 9 201509 LGLS 
43639 Lec LGLS4099U 5 1410 1700 4 201509 LGLS 
42599 Lec LGLS4200U 18 1110 1400 1 201509 LGLS 
42599 Lec LGLS4200U 18 1110 1400 6 201509 LGLS 
42139 Lec MLSC1010U 2 1410 1700 8 201509 MLSC 
42139 Lec MLSC1010U 2 1410 1700 3 201509 MLSC 
42140 Lab MLSC1010U 0 0910 1100 1 201509 MLSC 
42140 Lab MLSC1010U 0 0910 1100 6 201509 MLSC 
42141 Lab MLSC1010U 0 1140 1330 6 201509 MLSC 
42141 Lab MLSC1010U 0 1140 1330 1 201509 MLSC 
43651 Lab MLSC1010U 2 1440 1630 1 201509 MLSC 
43651 Lab MLSC1010U 2 1440 1630 6 201509 MLSC 
42423 Lec MLSC2130U 1 1110 1400 9 201509 MLSC 
42423 Lec MLSC2130U 1 1110 1400 4 201509 MLSC 
43840 Lec MLSC2130U 1 1540 1700 5 201509 MLSC 
43840 Lec MLSC2130U 1 1410 1530 7 201509 MLSC 
43840 Lec MLSC2130U 1 1410 1530 2 201509 MLSC 
43840 Lec MLSC2130U 1 1540 1700 10 201509 MLSC 
44032 Lec HSST1001T 37 1110 1400 9 201509 HSST 
44032 Lec HSST1001T 37 1110 1400 4 201509 HSST 
44040 Lec HSST1001T 0 1410 1700 1 201509 HSST 
44040 Lec HSST1001T 0 1410 1700 6 201509 HSST 
44031 Lec GRMN1001T 0 1110 1400 9 201509 GRMN 
44031 Lec GRMN1001T 0 1110 1400 4 201509 GRMN 
44039 Lec GRMN1001T 19 0910 1200 1 201509 GRMN 
44039 Lec GRMN1001T 19 0910 1200 6 201509 GRMN 
40363 Lec PHY1010U 0 1540 1700 6 201509 PHY 
40363 Lec PHY1010U 0 1410 1530 8 201509 PHY 
40363 Lec PHY1010U 0 1540 1700 1 201509 PHY 
40363 Lec PHY1010U 0 1410 1530 3 201509 PHY 
40364 Lec PHY1010U 78 1540 1700 5 201509 PHY 
40364 Lec PHY1010U 78 1410 1530 7 201509 PHY 
40364 Lec PHY1010U 78 1410 1530 2 201509 PHY 
40364 Lec PHY1010U 78 1540 1700 10 201509 PHY 
40365 Lec PHY1010U 0 0940 1100 1 201509 PHY 
40365 Lec PHY1010U 0 0810 0930 8 201509 PHY 
40365 Lec PHY1010U 0 0940 1100 6 201509 PHY 
40365 Lec PHY1010U 0 0810 0930 3 201509 PHY 
40366 Lec PHY1010U 92 0940 1100 9 201509 PHY 
40366 Lec PHY1010U 92 0810 0930 6 201509 PHY 
40366 Lec PHY1010U 92 0940 1100 4 201509 PHY 
40366 Lec PHY1010U 92 0810 0930 1 201509 PHY 
40367 Lab PHY1010U 0 0810 1100 5 201509 PHY 
40368 Lab PHY1010U 0 1240 1530 9 201509 PHY 
40369 Lab PHY1010U 0 1240 1530 4 201509 PHY 
40370 Lab PHY1010U 0 0810 1100 5 201509 PHY 
40371 Lab PHY1010U 0 1710 2000 2 201509 PHY 
40372 Lab PHY1010U 0 1240 1530 5 201509 PHY 
40374 Lab PHY1010U 0 1240 1530 4 201509 PHY 
40375 Lab PHY1010U 0 0810 1100 6 201509 PHY 
40377 Lab PHY1010U 0 0810 1100 2 201509 PHY 
40378 Lab PHY1010U 0 0810 1100 7 201509 PHY 
40379 Lab PHY1010U 0 0810 1100 1 201509 PHY 
40380 Tut PHY1010U 0 0940 1100 3 201509 PHY 
40381 Tut PHY1010U 0 0940 1100 8 201509 PHY 
40382 Tut PHY1010U 0 1240 1400 2 201509 PHY 
40383 Tut PHY1010U 0 1110 1230 9 201509 PHY 
40914 Lab PHY1010U 0 1240 1530 9 201509 PHY 
40915 Lab PHY1010U 0 1240 1530 5 201509 PHY 
41155 Lab PHY1010U 0 1710 2000 7 201509 PHY 
41156 Lab PHY1010U 0 1240 1530 1 201509 PHY 
41918 Lab PHY1010U 0 1710 2000 6 201509 PHY 
41919 Tut PHY1010U 0 1410 1530 1 201509 PHY 
41920 Lab PHY1010U 0 1710 2000 1 201509 PHY 
41921 Lab PHY1010U 0 1240 1530 6 201509 PHY 
41922 Lab PHY1010U 1 0810 1100 4 201509 PHY 
41923 Lab PHY1010U 0 0810 1100 7 201509 PHY 
41924 Lab PHY1010U 17 0810 1100 2 201509 PHY 
41926 Lab PHY1010U 0 1710 2000 6 201509 PHY 
41928 Lab PHY1010U 0 1710 2000 1 201509 PHY 
41930 Lab PHY1010U 0 1240 1530 6 201509 PHY 
41970 Lab PHY1010U 0 1240 1530 1 201509 PHY 
41971 Lab PHY1010U 0 1240 1530 8 201509 PHY 
41973 Lab PHY1010U 0 1240 1530 3 201509 PHY 
41974 Lab PHY1010U 0 0810 1100 8 201509 PHY 
41975 Tut PHY1010U 0 1540 1700 7 201509 PHY 
41976 Lab PHY1010U 5 0810 1100 3 201509 PHY 
41977 Tut PHY1010U 0 1110 1230 8 201509 PHY 
42084 Lab PHY1010U 0 0810 1100 9 201509 PHY 
42334 Lab PHY1010U 15 0810 1100 3 201509 PHY 
42335 Tut PHY1010U 0 1240 1400 7 201509 PHY 
42336 Lab PHY1010U 19 0810 1100 8 201509 PHY 
42337 Lab PHY1010U 0 1710 2000 2 201509 PHY 
42338 Tut PHY1010U 0 1110 1230 4 201509 PHY 
42339 Tut PHY1010U 0 0940 1100 2 201509 PHY 
42340 Tut PHY1010U 0 1110 1230 3 201509 PHY 
42693 Lab PHY1010U 14 0810 1100 6 201509 PHY 
42694 Lab PHY1010U 22 0810 1100 1 201509 PHY 
42695 Lab PHY1010U 15 0810 1100 9 201509 PHY 
42696 Lab PHY1010U 18 0810 1100 4 201509 PHY 
42697 Lab PHY1010U 3 1240 1530 7 201509 PHY 
42698 Lab PHY1010U 17 1240 1530 2 201509 PHY 
42699 Lab PHY1010U 0 1710 2000 7 201509 PHY 
42700 Lab PHY1010U 16 1240 1530 2 201509 PHY 
42701 Lab PHY1010U 17 1240 1530 7 201509 PHY 
42702 Tut PHY1010U 0 0940 1100 8 201509 PHY 
42703 Tut PHY1010U 0 1540 1700 2 201509 PHY 
42704 Tut PHY1010U 0 1540 1700 3 201509 PHY 
42705 Tut PHY1010U 9 0940 1100 3 201509 PHY 
42969 Tut PHY1010U 1 1540 1700 9 201509 PHY 
42970 Tut PHY1010U 0 1410 1530 4 201509 PHY 
42971 Tut PHY1010U 1 1410 1530 5 201509 PHY 
42972 Tut PHY1010U 23 1540 1700 4 201509 PHY 
42973 Tut PHY1010U 26 1540 1700 8 201509 PHY 
42974 Tut PHY1010U 8 1410 1530 9 201509 PHY 
42975 Tut PHY1010U 22 1410 1530 10 201509 PHY 
42976 Tut PHY1010U 29 1540 1700 3 201509 PHY 
42977 Tut PHY1010U 19 0940 1100 7 201509 PHY 
42978 Tut PHY1010U 21 1540 1700 8 201509 PHY 
43715 Tut PHY1010U 19 1410 1530 6 201509 PHY 
43879 Tut PHY1010U 0 1240 1400 6 201509 PHY 
43880 Tut PHY1010U 0 1240 1400 1 201509 PHY 
40384 Lec PHY1030U 52 0940 1100 1 201509 PHY 
40384 Lec PHY1030U 52 0810 0930 8 201509 PHY 
40384 Lec PHY1030U 52 0940 1100 6 201509 PHY 
40384 Lec PHY1030U 52 0810 0930 3 201509 PHY 
40385 Lab PHY1030U 1 0810 1100 4 201509 PHY 
40387 Lab PHY1030U 9 0810 1100 9 201509 PHY 
40388 Lab PHY1030U 0 1240 1530 4 201509 PHY 
40389 Tut PHY1030U 18 1240 1400 4 201509 PHY 
40390 Tut PHY1030U 22 1240 1400 9 201509 PHY 
41145 Tut PHY1030U 0 1110 1230 6 201509 PHY 
41351 Lab PHY1030U 18 1240 1530 9 201509 PHY 
43789 Lec PHY1810U 11 0940 1100 9 201509 PHY 
43789 Lec PHY1810U 11 0810 0930 6 201509 PHY 
43789 Lec PHY1810U 11 0940 1100 4 201509 PHY 
43789 Lec PHY1810U 11 0810 0930 1 201509 PHY 
43790 Tut PHY1810U 0 1240 1400 2 201509 PHY 
43790 Tut PHY1810U 0 1240 1400 7 201509 PHY 
43791 Tut PHY1810U 9 1410 1530 8 201509 PHY 
43791 Tut PHY1810U 9 1410 1530 3 201509 PHY 
43792 Tut PHY1810U 2 1540 1700 6 201509 PHY 
43792 Tut PHY1810U 2 1540 1700 1 201509 PHY 
43793 Tut PHY1810U 0 1110 1230 2 201509 PHY 
43793 Tut PHY1810U 0 1110 1230 7 201509 PHY 
40394 Lec PHY2030U 17 0940 1100 9 201509 PHY 
40394 Lec PHY2030U 17 0810 0930 6 201509 PHY 
40394 Lec PHY2030U 17 0940 1100 4 201509 PHY 
40394 Lec PHY2030U 17 0810 0930 1 201509 PHY 
40395 Tut PHY2030U 17 1240 1400 1 201509 PHY 
40395 Tut PHY2030U 17 1240 1400 6 201509 PHY 
43987 Lab PHY2030U 6 1710 2000 7 201509 PHY 
43988 Lab PHY2030U 7 0810 1100 7 201509 PHY 
43989 Lab PHY2030U 4 1240 1530 7 201509 PHY 
40396 Lec PHY2060U 11 1410 1530 6 201509 PHY 
40396 Lec PHY2060U 11 1540 1700 4 201509 PHY 
40396 Lec PHY2060U 11 1410 1530 1 201509 PHY 
40396 Lec PHY2060U 11 1540 1700 9 201509 PHY 
40397 Lab PHY2060U 4 0810 1100 2 201509 PHY 
42504 Lab PHY2060U 3 1240 1530 2 201509 PHY 
40398 Lec PHY3010U 7 1240 1400 9 201509 PHY 
40398 Lec PHY3010U 7 1110 1230 1 201509 PHY 
40398 Lec PHY3010U 7 1110 1230 6 201509 PHY 
40398 Lec PHY3010U 7 1240 1400 4 201509 PHY 
40399 Lec PHY3020U 5 1540 1700 5 201509 PHY 
40399 Lec PHY3020U 5 1410 1530 7 201509 PHY 
40399 Lec PHY3020U 5 1410 1530 2 201509 PHY 
40399 Lec PHY3020U 5 1540 1700 10 201509 PHY 
41372 Lec PHY3050U 13 1240 1400 2 201509 PHY 
41372 Lec PHY3050U 13 1110 1230 9 201509 PHY 
41372 Lec PHY3050U 13 1240 1400 7 201509 PHY 
41372 Lec PHY3050U 13 1110 1230 4 201509 PHY 
41373 Lab PHY3050U 7 0810 1100 8 201509 PHY 
41373 Lab PHY3050U 7 0810 1100 10 201509 PHY 
42386 Lab PHY3050U 2 1240 1530 10 201509 PHY 
42386 Lab PHY3050U 2 1240 1530 8 201509 PHY 
43551 Lec PHY3080U 15 1410 1530 6 201509 PHY 
43551 Lec PHY3080U 15 1540 1700 4 201509 PHY 
43551 Lec PHY3080U 15 1410 1530 1 201509 PHY 
43551 Lec PHY3080U 15 1540 1700 9 201509 PHY 
43552 Lab PHY3080U 9 0810 1100 5 201509 PHY 
43553 Lab PHY3080U 2 1240 1530 5 201509 PHY 
40402 Lec PHY4020U 5 0940 1100 9 201509 PHY 
40402 Lec PHY4020U 5 0810 0930 6 201509 PHY 
40402 Lec PHY4020U 5 0940 1100 4 201509 PHY 
40402 Lec PHY4020U 5 0810 0930 1 201509 PHY 
40405 Lec PHY4040U 6 1410 1530 6 201509 PHY 
40405 Lec PHY4040U 6 1540 1700 4 201509 PHY 
40405 Lec PHY4040U 6 1410 1530 1 201509 PHY 
40405 Lec PHY4040U 6 1540 1700 9 201509 PHY 
40404 Lec PHY4100U 5 1840 2130 7 201509 PHY 
40404 Lec PHY4100U 5 1840 2130 2 201509 PHY 
40407 Oth PHY4410U 4 1110 1400 10 201509 PHY 
40407 Oth PHY4410U 4 1110 1400 5 201509 PHY 
44030 Lec FREN1001T 0 1410 1700 8 201509 FREN 
44030 Lec FREN1001T 0 1410 1700 3 201509 FREN 
44037 Lec FREN1001T 9 0910 1200 8 201509 FREN 
44037 Lec FREN1001T 9 0910 1200 3 201509 FREN 
44035 Lec FREN1010T 0 1840 2130 7 201509 FREN 
44035 Lec FREN1010T 0 1840 2130 2 201509 FREN 
44038 Lec FREN1101T 20 1410 1700 2 201509 FREN 
44038 Lec FREN1101T 20 1410 1700 7 201509 FREN 
40280 Lec FSCI2010U 1 1110 1230 2 201509 FSCI 
40280 Lec FSCI2010U 1 1240 1400 10 201509 FSCI 
40280 Lec FSCI2010U 1 1110 1230 7 201509 FSCI 
40280 Lec FSCI2010U 1 1240 1400 5 201509 FSCI 
40281 Lab FSCI2010U 0 1240 1530 6 201509 FSCI 
40281 Lab FSCI2010U 0 1240 1530 1 201509 FSCI 
40282 Lab FSCI2010U 1 1240 1530 7 201509 FSCI 
40282 Lab FSCI2010U 1 1240 1530 2 201509 FSCI 
40283 Lab FSCI2010U 0 0810 1100 1 201509 FSCI 
40283 Lab FSCI2010U 0 0810 1100 6 201509 FSCI 
43584 Lec FSCI2020U 69 1540 1700 7 201509 FSCI 
43584 Lec FSCI2020U 69 1540 1700 2 201509 FSCI 
40285 Lec FSCI3010U 16 1240 1400 9 201509 FSCI 
40285 Lec FSCI3010U 16 1110 1230 1 201509 FSCI 
40285 Lec FSCI3010U 16 1110 1230 6 201509 FSCI 
40285 Lec FSCI3010U 16 1240 1400 4 201509 FSCI 
40286 Lab FSCI3010U 1 0810 1200 3 201509 FSCI 
40286 Lab FSCI3010U 1 0810 1200 8 201509 FSCI 
42495 Lab FSCI3010U 3 1410 1800 8 201509 FSCI 
42495 Lab FSCI3010U 3 1410 1800 3 201509 FSCI 
43585 Lec FSCI3110U 12 1240 1400 1 201509 FSCI 
43585 Lec FSCI3110U 12 1240 1400 6 201509 FSCI 
43056 Lec FSCI4020U 1 0810 0930 4 201509 FSCI 
43056 Lec FSCI4020U 1 1410 1530 7 201509 FSCI 
43056 Lec FSCI4020U 1 0810 0930 9 201509 FSCI 
43056 Lec FSCI4020U 1 1410 1530 2 201509 FSCI 
43057 Lab FSCI4020U 1 0810 1200 7 201509 FSCI 
43057 Lab FSCI4020U 1 0810 1200 2 201509 FSCI 
42831 Lec FSCI4030U 11 1840 2130 6 201509 FSCI 
42831 Lec FSCI4030U 11 1840 2130 1 201509 FSCI 
42833 Lab FSCI4030U 0 1410 1800 4 201509 FSCI 
42833 Lab FSCI4030U 0 1410 1800 9 201509 FSCI 
41308 Oth FSCI4410U 4 1410 1600 3 201509 FSCI 
41308 Oth FSCI4410U 4 1410 1600 8 201509 FSCI 
41309 Lec FSCI4430U 3 1410 1600 3 201509 FSCI 
41309 Lec FSCI4430U 3 1410 1600 8 201509 FSCI 
42156 Lec ALSU1101U 45 1410 1530 8 201509 ALSU 
42156 Lec ALSU1101U 45 1410 1530 3 201509 ALSU 
42157 Lec ALSU1101U 32 0940 1100 2 201509 ALSU 
42157 Lec ALSU1101U 32 0940 1100 7 201509 ALSU 
42158 Tut ALSU1101U 0 1410 1530 4 201509 ALSU 
42158 Tut ALSU1101U 0 1410 1530 9 201509 ALSU 
42159 Tut ALSU1101U 22 0940 1100 8 201509 ALSU 
42159 Tut ALSU1101U 22 0940 1100 3 201509 ALSU 
42160 Tut ALSU1101U 23 1540 1700 4 201509 ALSU 
42160 Tut ALSU1101U 23 1540 1700 9 201509 ALSU 
42161 Tut ALSU1101U 2 1540 1700 6 201509 ALSU 
42161 Tut ALSU1101U 2 1540 1700 1 201509 ALSU 
42372 Tut ALSU1101U 30 1540 1700 7 201509 ALSU 
42372 Tut ALSU1101U 30 1540 1700 2 201509 ALSU 
43053 Lec AEDT1120U 1 1210 1300 6 201509 AEDT 
43053 Lec AEDT1120U 1 1210 1300 1 201509 AEDT 
43054 Lec AEDT1120U 0 1810 1900 6 201509 AEDT 
43054 Lec AEDT1120U 0 1810 1900 1 201509 AEDT 
43055 Lec AEDT1120U 29 2110 2200 1 201509 AEDT 
43055 Lec AEDT1120U 29 2110 2200 6 201509 AEDT 
43577 Lec AEDT1160U 5 1210 1300 6 201509 AEDT 
43577 Lec AEDT1160U 5 1210 1300 1 201509 AEDT 
43678 Lec AEDT1160U 3 1810 1900 6 201509 AEDT 
43678 Lec AEDT1160U 3 1810 1900 1 201509 AEDT 
43581 Lec AEDT2130U 1 1210 1300 3 201509 AEDT 
43581 Lec AEDT2130U 1 1210 1300 8 201509 AEDT 
43680 Lec AEDT2130U 0 1810 1900 3 201509 AEDT 
43680 Lec AEDT2130U 0 1810 1900 8 201509 AEDT 
43681 Lec AEDT2130U 30 2110 2200 8 201509 AEDT 
43681 Lec AEDT2130U 30 2110 2200 3 201509 AEDT 
43158 Lec AEDT2160U 17 1210 1300 4 201509 AEDT 
43158 Lec AEDT2160U 17 1210 1300 9 201509 AEDT 
43159 Lec AEDT2160U 19 1810 1900 4 201509 AEDT 
43159 Lec AEDT2160U 19 1810 1900 9 201509 AEDT 
43980 Lec AEDT2170U 25 1210 1300 6 201509 AEDT 
43980 Lec AEDT2170U 25 1210 1300 1 201509 AEDT 
43981 Lec AEDT2170U 24 1810 1900 6 201509 AEDT 
43981 Lec AEDT2170U 24 1810 1900 1 201509 AEDT 
43580 Lec AEDT3110U 13 1210 1300 7 201509 AEDT 
43580 Lec AEDT3110U 13 1210 1300 2 201509 AEDT 
43682 Lec AEDT3110U 18 1810 1900 7 201509 AEDT 
43682 Lec AEDT3110U 18 1810 1900 2 201509 AEDT 
43578 Lec AEDT3120U 22 1210 1300 4 201509 AEDT 
43578 Lec AEDT3120U 22 1210 1300 9 201509 AEDT 
43703 Lec AEDT3120U 12 1810 1900 4 201509 AEDT 
43703 Lec AEDT3120U 12 1810 1900 9 201509 AEDT 
43050 Lec AEDT3140U 9 1210 1300 3 201509 AEDT 
43050 Lec AEDT3140U 9 1210 1300 8 201509 AEDT 
43051 Lec AEDT3140U 15 1810 1900 3 201509 AEDT 
43051 Lec AEDT3140U 15 1810 1900 8 201509 AEDT 
43983 Lec AEDT3160U 27 1210 1300 4 201509 AEDT 
43983 Lec AEDT3160U 27 1210 1300 9 201509 AEDT 
43984 Lec AEDT3160U 30 1810 1900 4 201509 AEDT 
43984 Lec AEDT3160U 30 1810 1900 9 201509 AEDT 
43380 Lec MANE2220U 32 1710 1830 10 201509 MANE 
43380 Lec MANE2220U 32 1840 2000 7 201509 MANE 
43380 Lec MANE2220U 32 1710 1830 5 201509 MANE 
43380 Lec MANE2220U 32 1840 2000 2 201509 MANE 
43381 Lec MANE2220U 0 1240 1400 2 201509 MANE 
43381 Lec MANE2220U 0 1110 1230 9 201509 MANE 
43381 Lec MANE2220U 0 1240 1400 7 201509 MANE 
43381 Lec MANE2220U 0 1110 1230 4 201509 MANE 
43937 Lec MANE2220U 0 1710 1830 7 201509 MANE 
43937 Lec MANE2220U 0 1840 2000 4 201509 MANE 
43937 Lec MANE2220U 0 1710 1830 2 201509 MANE 
43937 Lec MANE2220U 0 1840 2000 9 201509 MANE 
43938 Lab MANE2220U 0 0940 1100 2 201509 MANE 
43939 Lab MANE2220U 0 0940 1100 7 201509 MANE 
43940 Lab MANE2220U 0 1240 1400 1 201509 MANE 
43941 Lab MANE2220U 0 1540 1700 6 201509 MANE 
43942 Lab MANE2220U 0 1410 1530 2 201509 MANE 
43943 Lab MANE2220U 0 1110 1230 6 201509 MANE 
43944 Lab MANE2220U 5 1410 1530 1 201509 MANE 
43945 Lab MANE2220U 20 1410 1530 6 201509 MANE 
43946 Lab MANE2220U 0 1540 1700 7 201509 MANE 
43947 Lab MANE2220U 0 1540 1700 1 201509 MANE 
43948 Lab MANE2220U 6 1240 1400 6 201509 MANE 
43949 Lab MANE2220U 1 1110 1230 1 201509 MANE 
43950 Lec MANE3120U 42 1410 1530 6 201509 MANE 
43950 Lec MANE3120U 42 1540 1700 4 201509 MANE 
43950 Lec MANE3120U 42 1410 1530 1 201509 MANE 
43950 Lec MANE3120U 42 1540 1700 9 201509 MANE 
43951 Lab MANE3120U 18 1110 1230 3 201509 MANE 
43952 Lab MANE3120U 24 1110 1230 8 201509 MANE 
43382 Lec MANE3190U 0 1240 1400 2 201509 MANE 
43382 Lec MANE3190U 0 1110 1230 9 201509 MANE 
43382 Lec MANE3190U 0 1240 1400 7 201509 MANE 
43382 Lec MANE3190U 0 1110 1230 4 201509 MANE 
43383 Lec MANE3190U 48 0940 1100 9 201509 MANE 
43383 Lec MANE3190U 48 0810 0930 6 201509 MANE 
43383 Lec MANE3190U 48 0940 1100 4 201509 MANE 
43383 Lec MANE3190U 48 0810 0930 1 201509 MANE 
43384 Lab MANE3190U 0 1410 1530 1 201509 MANE 
43385 Lab MANE3190U 0 1110 1230 6 201509 MANE 
43386 Lab MANE3190U 0 1540 1700 1 201509 MANE 
43387 Lab MANE3190U 0 0940 1100 6 201509 MANE 
43388 Lab MANE3190U 11 1240 1400 1 201509 MANE 
43389 Lab MANE3190U 0 1110 1230 7 201509 MANE 
43390 Lab MANE3190U 6 1110 1230 1 201509 MANE 
43391 Lab MANE3190U 9 1540 1700 6 201509 MANE 
43392 Lab MANE3190U 21 0940 1100 1 201509 MANE 
43953 Lab MANE3190U 1 0940 1100 7 201509 MANE 
43954 Lec MANE4110U 23 0940 1100 1 201509 MANE 
43954 Lec MANE4110U 23 0810 0930 8 201509 MANE 
43954 Lec MANE4110U 23 0940 1100 6 201509 MANE 
43954 Lec MANE4110U 23 0810 0930 3 201509 MANE 
43393 Lec MANE4280U 15 0940 1100 8 201509 MANE 
43393 Lec MANE4280U 15 0810 0930 5 201509 MANE 
43393 Lec MANE4280U 15 0940 1100 3 201509 MANE 
43393 Lec MANE4280U 15 0810 0930 10 201509 MANE 
43394 Lab MANE4280U 0 1110 1300 5 201509 MANE 
43395 Lab MANE4280U 0 1310 1500 8 201509 MANE 
43396 Lab MANE4280U 0 1110 1300 7 201509 MANE 
43397 Lab MANE4280U 2 1410 1600 6 201509 MANE 
43398 Lab MANE4280U 0 1110 1300 2 201509 MANE 
43399 Lab MANE4280U 0 1110 1300 10 201509 MANE 
43400 Tut MANE4280U 15 1610 1700 3 201509 MANE 
43400 Tut MANE4280U 15 1610 1700 8 201509 MANE 
43401 Lab MANE4280U 13 1410 1600 1 201509 MANE 
43402 Lec MANE4380U 58 1540 1700 7 201509 MANE 
43402 Lec MANE4380U 58 1410 1530 4 201509 MANE 
43402 Lec MANE4380U 58 1540 1700 2 201509 MANE 
43402 Lec MANE4380U 58 1410 1530 9 201509 MANE 
43403 Tut MANE4380U 23 1110 1200 5 201509 MANE 
43404 Tut MANE4380U 34 1110 1200 10 201509 MANE 
43407 Lec MANE4390U 15 1910 2100 3 201509 MANE 
43407 Lec MANE4390U 15 1910 2100 1 201509 MANE 
43407 Lec MANE4390U 15 1910 2100 8 201509 MANE 
43407 Lec MANE4390U 15 1910 2100 6 201509 MANE 
43408 Lab MANE4390U 15 1310 1500 5 201509 MANE 
43246 Lec INFR1016U 25 1410 1530 6 201509 INFR 
43246 Lec INFR1016U 25 1540 1700 4 201509 INFR 
43246 Lec INFR1016U 25 1410 1530 1 201509 INFR 
43246 Lec INFR1016U 25 1540 1700 9 201509 INFR 
43689 Tut INFR1016U 5 0940 1100 8 201509 INFR 
43689 Tut INFR1016U 5 0940 1100 3 201509 INFR 
43926 Tut INFR1016U 20 0940 1100 2 201509 INFR 
43926 Tut INFR1016U 20 0940 1100 7 201509 INFR 
43241 Lec INFR1020U 5 0940 1100 9 201509 INFR 
43241 Lec INFR1020U 5 0810 0930 6 201509 INFR 
43241 Lec INFR1020U 5 0940 1100 4 201509 INFR 
43241 Lec INFR1020U 5 0810 0930 1 201509 INFR 
43242 Tut INFR1020U 9 1240 1400 1 201509 INFR 
43242 Tut INFR1020U 9 1240 1400 6 201509 INFR 
43243 Tut INFR1020U 0 0940 1100 2 201509 INFR 
43243 Tut INFR1020U 0 0940 1100 7 201509 INFR 
41646 Lec INFR1100U 47 1240 1400 9 201509 INFR 
41646 Lec INFR1100U 47 1110 1230 1 201509 INFR 
41646 Lec INFR1100U 47 1110 1230 6 201509 INFR 
41646 Lec INFR1100U 47 1240 1400 4 201509 INFR 
41647 Tut INFR1100U 13 1540 1700 6 201509 INFR 
41647 Tut INFR1100U 13 1540 1700 1 201509 INFR 
41648 Tut INFR1100U 0 1240 1400 2 201509 INFR 
41648 Tut INFR1100U 0 1240 1400 7 201509 INFR 
43796 Tut INFR1100U 5 1110 1230 2 201509 INFR 
43796 Tut INFR1100U 5 1110 1230 7 201509 INFR 
43797 Tut INFR1100U 29 1410 1530 7 201509 INFR 
43797 Tut INFR1100U 29 1410 1530 2 201509 INFR 
40143 Lec INFR1310U 18 1410 1700 10 201509 INFR 
40143 Lec INFR1310U 18 1410 1700 5 201509 INFR 
41854 Lec INFR1310U 4 1110 1400 10 201509 INFR 
41854 Lec INFR1310U 4 1110 1400 5 201509 INFR 
42569 Lec INFR1310U 1 1110 1400 3 201509 INFR 
42569 Lec INFR1310U 1 1110 1400 8 201509 INFR 
43631 Lec INFR1330U 10 1840 2130 3 201509 INFR 
43631 Lec INFR1330U 10 1840 2130 8 201509 INFR 
43632 Lab INFR1330U 10 1710 1830 7 201509 INFR 
43632 Lab INFR1330U 10 1710 1830 2 201509 INFR 
43633 Tut INFR1330U 10 1710 1830 6 201509 INFR 
43633 Tut INFR1330U 10 1710 1830 1 201509 INFR 
40144 Lec INFR1350U 21 0940 1100 1 201509 INFR 
40144 Lec INFR1350U 21 0810 0930 8 201509 INFR 
40144 Lec INFR1350U 21 0940 1100 6 201509 INFR 
40144 Lec INFR1350U 21 0810 0930 3 201509 INFR 
41407 Tut INFR1350U 21 1110 1400 2 201509 INFR 
41407 Tut INFR1350U 21 1110 1400 7 201509 INFR 
42271 Lec INFR1395U 31 1840 2130 4 201509 INFR 
42271 Lec INFR1395U 31 1840 2130 9 201509 INFR 
41709 Lec INFR1411U 28 1540 1700 6 201509 INFR 
41709 Lec INFR1411U 28 1410 1530 8 201509 INFR 
41709 Lec INFR1411U 28 1540 1700 1 201509 INFR 
41709 Lec INFR1411U 28 1410 1530 3 201509 INFR 
41710 Lab INFR1411U 6 1840 2130 7 201509 INFR 
41710 Lab INFR1411U 6 1840 2130 2 201509 INFR 
